1	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
2	5.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
3	5.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00
4	5.0000000000000000e+00	2.0000000000000000e+00	0.0000000000000000e+00
5	5.0000000000000000e+00	3.0000000000000000e+00	0.0000000000000000e+00
6	0.0000000000000000e+00	3.0000000000000000e+00	0.0000000000000000e+00
7	9.9999999999841338e-01	0.0000000000000000e+00	0.0000000000000000e+00
8	1.9999999999955129e+00	0.0000000000000000e+00	0.0000000000000000e+00
9	2.9999999999969660e+00	0.0000000000000000e+00	0.0000000000000000e+00
10	3.9999999999984892e+00	0.0000000000000000e+00	0.0000000000000000e+00
11	3.9999999999999978e+00	3.0000000000000000e+00	0.0000000000000000e+00
12	2.9999999999999960e+00	3.0000000000000000e+00	0.0000000000000000e+00
13	1.9999999999999940e+00	3.0000000000000000e+00	0.0000000000000000e+00
14	9.9999999999999112e-01	3.0000000000000000e+00	0.0000000000000000e+00
15	0.0000000000000000e+00	2.0000000000019411e+00	0.0000000000000000e+00
16	0.0000000000000000e+00	1.0000000000028100e+00	0.0000000000000000e+00
17	1.5046000879051600e+00	2.2345025552769679e+00	0.0000000000000000e+00
18	3.4953999120937831e+00	2.2345025552770190e+00	0.0000000000000000e+00
19	2.4999999999962399e+00	8.6602540378381188e-01	0.0000000000000000e+00
20	1.5046000879037180e+00	7.6549744472338443e-01	0.0000000000000000e+00
21	3.4953999120923740e+00	7.6549744472337145e-01	0.0000000000000000e+00
22	2.4999999999990550e+00	2.2448341850921909e+00	0.0000000000000000e+00
23	8.6322361453911378e-01	1.5000000000015681e+00	0.0000000000000000e+00
24	4.1367763854597150e+00	1.5000000000001270e+00	0.0000000000000000e+00
25	1.9999999999954070e+00	1.4999999999975511e+00	0.0000000000000000e+00
26	2.9999999999999960e+00	1.5000000000016140e+00	0.0000000000000000e+00
27	7.2695926455536819e-01	7.2695926455656856e-01	0.0000000000000000e+00
28	4.2730407354449422e+00	2.2730407354449431e+00	0.0000000000000000e+00
29	4.2730407354447841e+00	7.2695926455480309e-01	0.0000000000000000e+00
30	7.2695926455420601e-01	2.2730407354463220e+00	0.0000000000000000e+00
