1	1	0	0
2	2	0	0
3	3	0	0
4	4	0	0
5	5	0	0
6	6	0	0
7	1	7	0
8	7	8	0
9	8	9	0
10	9	10	0
11	10	2	0
12	2	3	0
13	3	4	0
14	4	5	0
15	5	11	0
16	11	12	0
17	12	13	0
18	13	14	0
19	14	6	0
20	6	15	0
21	15	16	0
22	16	1	0
23	24	18	26
24	21	24	26
25	23	20	25
26	17	23	25
27	8	9	19
28	13	17	22
29	13	14	17
30	12	13	22
31	8	19	20
32	9	10	21
33	18	12	22
34	11	12	18
35	7	8	20
36	19	9	21
37	15	16	23
38	3	4	24
39	16	1	27
40	1	7	27
41	14	6	30
42	4	5	28
43	5	11	28
44	6	15	30
45	10	2	29
46	2	3	29
47	22	25	26
48	25	19	26
49	22	17	25
50	19	21	26
51	20	19	25
52	18	22	26
53	21	10	29
54	17	14	30
55	11	18	28
56	7	20	27
57	20	23	27
58	24	21	29
59	23	17	30
60	18	24	28
61	23	16	27
62	15	23	30
63	24	4	28
64	3	24	29
